"name","last_modified","size","mtime","cksum","md5sum","resourceType","downloadsLink","year","day"
"VNP46A4.A2012001.h04v15.001.2021124114354.h5","2021-05-04 18:31",633928,1620153093,2762520245,"9c7a64f2c1dba35c367e87f8d96f873d","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h04v15.001.2021124114354.h5",2012,"001"
"VNP46A4.A2012001.h04v16.001.2022263123420.h5","2022-09-20 15:52",10924407,1663689158,96861120,"b10591caefcb67e99cae0b2007b31cd6","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h04v16.001.2022263123420.h5",2012,"001"
"VNP46A4.A2012001.h04v17.001.2022263123411.h5","2022-09-20 12:57",2634860,1663678651,1725109184,"05013505f22e5461c1339c2b8b87f350","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h04v17.001.2022263123411.h5",2012,"001"
"VNP46A4.A2012001.h05v00.001.2021124113903.h5","2021-05-04 12:20",617816,1620130810,3416345689,"4e0c1d69e61005d0607c8d692877055a","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h05v00.001.2021124113903.h5",2012,"001"
"VNP46A4.A2012001.h05v01.001.2022263123418.h5","2022-09-20 16:08",6761985,1663690118,3320977314,"37999f54d0323ef959cd3c03708caeb2","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h05v01.001.2022263123418.h5",2012,"001"
"VNP46A4.A2012001.h05v02.001.2021124114343.h5","2021-05-04 19:08",36010348,1620155313,634201242,"e7dd9f8718c34aff72835b55bb4e62c5","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h05v02.001.2021124114343.h5",2012,"001"
"VNP46A4.A2012001.h05v03.001.2021124114522.h5","2021-05-04 20:52",36805975,1620161522,1408456879,"8071d3cd4cdc0a2faf6f7243ea03dd5a","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h05v03.001.2021124114522.h5",2012,"001"
"VNP46A4.A2012001.h05v04.001.2021124114654.h5","2021-05-04 21:11",16205625,1620162692,4196824608,"92d36655c90172b4fc1250bca414a49e","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h05v04.001.2021124114654.h5",2012,"001"
"VNP46A4.A2012001.h05v05.001.2021124114828.h5","2021-05-04 20:36",4952562,1620160562,2385070338,"e3ecf2b6d0e2343e93dcade8a2658960","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h05v05.001.2021124114828.h5",2012,"001"
"VNP46A4.A2012001.h05v06.001.2021124114637.h5","2021-05-04 17:37",633656,1620149853,1073722803,"6b8de35824fff06ee6bfc3e3b8258a9c","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h05v06.001.2021124114637.h5",2012,"001"
"VNP46A4.A2012001.h05v07.001.2021124114752.h5","2021-05-04 17:38",633656,1620149913,1100426004,"129ad829a904f1e369d29a82a1b21b99","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h05v07.001.2021124114752.h5",2012,"001"
"VNP46A4.A2012001.h05v08.001.2021124114855.h5","2021-05-04 17:38",633656,1620149913,3444073851,"3b7c6b45912608de2c4238c063e92ca5","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h05v08.001.2021124114855.h5",2012,"001"
"VNP46A4.A2012001.h05v09.001.2021124114823.h5","2021-05-04 17:41",633656,1620150063,2738233884,"07ac33f28a8b6711ae1af2be60b5ebc6","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h05v09.001.2021124114823.h5",2012,"001"
"VNP46A4.A2012001.h05v10.001.2021124114711.h5","2021-05-04 17:36",633656,1620149793,3910747956,"64a2da96da6582f87cef265f2e22b04b","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h05v10.001.2021124114711.h5",2012,"001"
"VNP46A4.A2012001.h05v11.001.2021124114933.h5","2021-05-04 17:36",638862,1620149763,695054065,"9d30cd3b64efe08d053fb2cbcc660127","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h05v11.001.2021124114933.h5",2012,"001"
"VNP46A4.A2012001.h05v12.001.2021124114754.h5","2021-05-04 17:28",633656,1620149313,68318896,"e7676bb0a3c99c8f6306482bddf7c4dc","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h05v12.001.2021124114754.h5",2012,"001"
"VNP46A4.A2012001.h05v13.001.2021124114713.h5","2021-05-04 17:28",633696,1620149284,331500705,"702367f497ecdece49753a8ed6a467a6","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h05v13.001.2021124114713.h5",2012,"001"
"VNP46A4.A2012001.h05v14.001.2021124114423.h5","2021-05-04 17:38",633832,1620149913,1154194417,"b868a9ec1b772192382285ab74318c6e","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h05v14.001.2021124114423.h5",2012,"001"
"VNP46A4.A2012001.h05v15.001.2021124114243.h5","2021-05-04 17:30",633880,1620149434,713708331,"149582ea775fc739014f63016bb29b79","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h05v15.001.2021124114243.h5",2012,"001"
"VNP46A4.A2012001.h05v16.001.2022263123423.h5","2022-09-20 15:54",11870400,1663689278,3274350044,"9b264500ead6ae5f98821f9e6486587c","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h05v16.001.2022263123423.h5",2012,"001"
"VNP46A4.A2012001.h05v17.001.2022263123401.h5","2022-09-20 12:57",3107274,1663678651,2838740245,"080d7c6fa41f25da2eaf450f8bba6e73","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h05v17.001.2022263123401.h5",2012,"001"
"VNP46A4.A2012001.h06v00.001.2021124114117.h5","2021-05-04 12:14",617816,1620130450,3537314111,"3d3d01f32f9d011057d121bbb1f2e5db","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h06v00.001.2021124114117.h5",2012,"001"
"VNP46A4.A2012001.h06v01.001.2022263123603.h5","2022-09-20 16:53",16016154,1663692818,3123419436,"8f416b0ce21ecf666bf4d45d66407aa9","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h06v01.001.2022263123603.h5",2012,"001"
"VNP46A4.A2012001.h06v02.001.2021124114750.h5","2021-05-04 20:21",30684536,1620159692,616307618,"cea4dd967d4dd9e26b956e7501059137","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h06v02.001.2021124114750.h5",2012,"001"
"VNP46A4.A2012001.h06v03.001.2021124114602.h5","2021-05-04 20:59",41739085,1620161972,3875975107,"b1e88d369245e2bf06c49cdbaef8626f","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h06v03.001.2021124114602.h5",2012,"001"
"VNP46A4.A2012001.h06v04.001.2021124114741.h5","2021-05-04 21:14",33997005,1620162842,4142194692,"027838988ae6c07032a35d59b9b84671","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h06v04.001.2021124114741.h5",2012,"001"
"VNP46A4.A2012001.h06v05.001.2021124115149.h5","2021-05-04 21:16",21839459,1620162962,2933380090,"337bef2c91418450cc16ab472a068770","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h06v05.001.2021124115149.h5",2012,"001"
"VNP46A4.A2012001.h06v06.001.2021124115250.h5","2021-05-04 21:53",3437227,1620165212,4230635288,"59edc43cc7ab155e45849de12a2be518","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h06v06.001.2021124115250.h5",2012,"001"
"VNP46A4.A2012001.h06v07.001.2021124123230.h5","2021-05-04 18:21",647466,1620152463,1585070802,"5c0ec93fc06bc46942b94db9b2c6b2c5","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h06v07.001.2021124123230.h5",2012,"001"
"VNP46A4.A2012001.h06v08.001.2021125082359.h5","2021-05-05 13:52",633696,1620222773,1069336448,"071e5936aa5257dbaa630d7d6c490b2c","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h06v08.001.2021125082359.h5",2012,"001"
"VNP46A4.A2012001.h06v09.001.2021124120302.h5","2021-05-04 17:42",633656,1620150123,3684464719,"90f0b6a67da4ebdceb87f221aaa725ea","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h06v09.001.2021124120302.h5",2012,"001"
"VNP46A4.A2012001.h06v10.001.2021124174505.h5","2021-05-04 23:11",633656,1620169863,287624882,"6c9a8a0d718653f09bc7bed4cb24225a","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h06v10.001.2021124174505.h5",2012,"001"
"VNP46A4.A2012001.h06v11.001.2021124123242.h5","2021-05-04 18:21",633656,1620152463,2545641781,"3f11f91a9fb079b5acd1bdebe75c8057","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h06v11.001.2021124123242.h5",2012,"001"
"VNP46A4.A2012001.h06v12.001.2021124120453.h5","2021-05-04 18:35",633656,1620153333,3647437902,"0e57f322a6d4b2bc34ca47501b4a308e","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h06v12.001.2021124120453.h5",2012,"001"
"VNP46A4.A2012001.h06v13.001.2021124120408.h5","2021-05-04 18:30",633656,1620153003,2396126137,"929768b50c8a9b5efede71478ce6377a","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h06v13.001.2021124120408.h5",2012,"001"
"VNP46A4.A2012001.h06v14.001.2021124120123.h5","2021-05-04 17:51",633744,1620150693,4044894994,"95a940bd1b51f413ea8a61f35546428f","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h06v14.001.2021124120123.h5",2012,"001"
"VNP46A4.A2012001.h06v15.001.2021124180414.h5","2021-05-04 23:38",633880,1620171512,2048370319,"21f601a9b66459835a4a5d4a266b69f7","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h06v15.001.2021124180414.h5",2012,"001"
"VNP46A4.A2012001.h06v16.001.2022263123447.h5","2022-09-20 15:54",10554018,1663689278,93298744,"97f3f8388f88aed45da687150097fbc1","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h06v16.001.2022263123447.h5",2012,"001"
"VNP46A4.A2012001.h06v17.001.2022263123436.h5","2022-09-20 12:58",2887741,1663678681,1055623188,"a38d8d9a9215b5a37370654ebf221589","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h06v17.001.2022263123436.h5",2012,"001"
"VNP46A4.A2012001.h07v00.001.2021124114012.h5","2021-05-04 12:12",646807,1620130360,2572076204,"3630f922941f3a1180c740cc4ca60b15","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h07v00.001.2021124114012.h5",2012,"001"
"VNP46A4.A2012001.h07v01.001.2022263123447.h5","2022-09-20 16:10",13582081,1663690238,2829981920,"050227f3cd8da07a9a2cd0cf3cecc804","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h07v01.001.2022263123447.h5",2012,"001"
"VNP46A4.A2012001.h07v02.001.2021124174253.h5","2021-05-05 00:48",29827284,1620175733,121535419,"ae6eec58b227d05ff6b2bd4768718043","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h07v02.001.2021124174253.h5",2012,"001"
"VNP46A4.A2012001.h07v03.001.2021124123034.h5","2021-05-04 21:38",39738438,1620164282,3499425431,"2564e9990f15d927446f6fc6a2a9500f","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h07v03.001.2021124123034.h5",2012,"001"
"VNP46A4.A2012001.h07v04.001.2021124120558.h5","2021-05-04 22:53",33185898,1620168812,1975172258,"f02f645998ff9cbbdcc853affe5195a5","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h07v04.001.2021124120558.h5",2012,"001"
"VNP46A4.A2012001.h07v05.001.2021124181027.h5","2021-05-05 03:02",24620207,1620183774,1320398038,"c088edd8a303f23d93b2866dcf73ba4e","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h07v05.001.2021124181027.h5",2012,"001"
"VNP46A4.A2012001.h07v06.001.2021124174623.h5","2021-05-05 02:21",15730769,1620181313,1616932978,"1d6e5d252e246f4c52e995b0e6d3570e","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h07v06.001.2021124174623.h5",2012,"001"
"VNP46A4.A2012001.h07v07.001.2021124120523.h5","2021-05-04 21:46",2949399,1620164762,2583707038,"295376d18b2a3e1efff18b3242ca8986","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h07v07.001.2021124120523.h5",2012,"001"
"VNP46A4.A2012001.h07v08.001.2021124120603.h5","2021-05-04 18:33",633656,1620153183,1139316011,"46012b9870767af39daec66237ca1387","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h07v08.001.2021124120603.h5",2012,"001"
"VNP46A4.A2012001.h07v09.001.2021124175130.h5","2021-05-04 23:25",633608,1620170732,907437419,"d078b41d222b66bf2eef6b8481cb1879","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h07v09.001.2021124175130.h5",2012,"001"
"VNP46A4.A2012001.h07v10.001.2021124174739.h5","2021-05-04 23:20",633608,1620170402,1228607292,"38f67a4864a3f5113b02883fc7b3dea5","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h07v10.001.2021124174739.h5",2012,"001"
"VNP46A4.A2012001.h07v11.001.2021124120658.h5","2021-05-04 18:31",645959,1620153064,913118274,"8dece5e6d44894a9d3570fc5f64b851e","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h07v11.001.2021124120658.h5",2012,"001"
"VNP46A4.A2012001.h07v12.001.2021124120730.h5","2021-05-04 19:18",633608,1620155913,2817103053,"ad528e903469f12cf1aa31372a65ed21","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h07v12.001.2021124120730.h5",2012,"001"
"VNP46A4.A2012001.h07v13.001.2021124181303.h5","2021-05-04 23:35",633608,1620171302,3210111675,"bbfa96c741604801ac48c71b9578d0aa","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h07v13.001.2021124181303.h5",2012,"001"
"VNP46A4.A2012001.h07v14.001.2021124180748.h5","2021-05-04 23:43",633608,1620171812,4221608904,"6170f0fd4f6de71e8e9ac40c239d85e0","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h07v14.001.2021124180748.h5",2012,"001"
"VNP46A4.A2012001.h07v15.001.2021124180615.h5","2021-05-04 23:37",633792,1620171422,3164843316,"6a9844b84d1cbb45733623016d1094d0","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h07v15.001.2021124180615.h5",2012,"001"
"VNP46A4.A2012001.h07v16.001.2022263123449.h5","2022-09-20 15:52",10999857,1663689158,486521432,"ae6121708a782f6488d2d430925a30a4","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h07v16.001.2022263123449.h5",2012,"001"
"VNP46A4.A2012001.h07v17.001.2022263123434.h5","2022-09-20 12:58",2644180,1663678681,968050659,"812c54fff856441f1746cb93354d404b","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h07v17.001.2022263123434.h5",2012,"001"
"VNP46A4.A2012001.h08v00.001.2022263123509.h5","2022-09-20 14:19",2997073,1663683548,2327654164,"4d85518ffb1f6d182b6588314042ea6f","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h08v00.001.2022263123509.h5",2012,"001"
"VNP46A4.A2012001.h08v01.001.2022263123521.h5","2022-09-20 16:16",18256487,1663690598,4185300183,"26bc0d44f0227fc54036966f0c3c9c6b","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h08v01.001.2022263123521.h5",2012,"001"
"VNP46A4.A2012001.h08v02.001.2021124114441.h5","2021-05-04 19:18",26853911,1620155913,547502596,"e527ebd9b64f077dacacb13d10559e11","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h08v02.001.2021124114441.h5",2012,"001"
"VNP46A4.A2012001.h08v03.001.2021124114543.h5","2021-05-04 21:06",35822815,1620162392,2226611769,"3ee9d6711381903895cff0368620c849","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h08v03.001.2021124114543.h5",2012,"001"
"VNP46A4.A2012001.h08v04.001.2021124114903.h5","2021-05-04 22:20",40115494,1620166832,3835069054,"fca37fe33a0ecda8529c864031b53e23","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h08v04.001.2021124114903.h5",2012,"001"
"VNP46A4.A2012001.h08v05.001.2021124114818.h5","2021-05-04 21:23",29586671,1620163382,1560282123,"534df19a5117a34c8bcbad42539e9b97","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h08v05.001.2021124114818.h5",2012,"001"
"VNP46A4.A2012001.h08v06.001.2021124114834.h5","2021-05-04 20:50",10905077,1620161432,2366371523,"f48f832b53d3904beba821671e8bb388","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h08v06.001.2021124114834.h5",2012,"001"
"VNP46A4.A2012001.h08v07.001.2021124114747.h5","2021-05-04 20:44",11046985,1620161042,2881543275,"dc1eb1037e2b857803aafe05eac220c4","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h08v07.001.2021124114747.h5",2012,"001"
"VNP46A4.A2012001.h08v08.001.2021124115051.h5","2021-05-04 21:01",667708,1620162062,3050976644,"682f8037354406e1cee48b059bb37f6f","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h08v08.001.2021124115051.h5",2012,"001"
"VNP46A4.A2012001.h08v09.001.2021124114916.h5","2021-05-04 20:37",873815,1620160652,664702560,"c7f142801ed548fbfc06b9e3bd13a859","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h08v09.001.2021124114916.h5",2012,"001"
"VNP46A4.A2012001.h08v10.001.2021124114932.h5","2021-05-04 17:41",633568,1620150063,700466925,"a7c71442c9564e332ce4cfb1fc8b9eb6","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h08v10.001.2021124114932.h5",2012,"001"
"VNP46A4.A2012001.h08v11.001.2021124114736.h5","2021-05-04 17:28",633568,1620149283,489231635,"b54791fc5d118a8dfab30f9834b68f4a","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h08v11.001.2021124114736.h5",2012,"001"
"VNP46A4.A2012001.h08v12.001.2021124115355.h5","2021-05-04 17:30",633608,1620149434,1501317607,"7448a311bf54aff9dc61cdfad255840c","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h08v12.001.2021124115355.h5",2012,"001"
"VNP46A4.A2012001.h08v13.001.2021124114935.h5","2021-05-04 17:32",633568,1620149553,1849709421,"5c0c8e25f73efc50118ed6d2014e75c0","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h08v13.001.2021124114935.h5",2012,"001"
"VNP46A4.A2012001.h08v14.001.2021124114745.h5","2021-05-04 18:49",633744,1620154143,3532139449,"7e957c002af32d5756abb2388a6c6883","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h08v14.001.2021124114745.h5",2012,"001"
"VNP46A4.A2012001.h08v15.001.2021124114721.h5","2021-05-04 17:35",633880,1620149733,913388340,"bcb99e22d95c317a1d44295fbcdf67fd","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h08v15.001.2021124114721.h5",2012,"001"
"VNP46A4.A2012001.h08v16.001.2022263123529.h5","2022-09-20 15:56",15142997,1663689399,260695889,"65acff46685367126dd3f02329529166","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h08v16.001.2022263123529.h5",2012,"001"
"VNP46A4.A2012001.h08v17.001.2022263123507.h5","2022-09-20 12:58",2804210,1663678681,3702954511,"80a9fa47da3112601cbfe67a9be1a3bd","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h08v17.001.2022263123507.h5",2012,"001"
"VNP46A4.A2012001.h09v00.001.2022263123513.h5","2022-09-20 13:10",6153727,1663679401,3658960460,"ce9b460b7d46040ae99dba5c57908d56","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h09v00.001.2022263123513.h5",2012,"001"
"VNP46A4.A2012001.h09v01.001.2022263123615.h5","2022-09-20 16:45",25159369,1663692338,3810565570,"f27e363432a20a8fde8d3eaf82049148","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h09v01.001.2022263123615.h5",2012,"001"
"VNP46A4.A2012001.h09v02.001.2021124115108.h5","2021-05-04 19:06",13655326,1620155163,4041492348,"248f478c4ea3c0567b21ad5444c5e9cc","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2012/001/VNP46A4.A2012001.h09v02.001.2021124115108.h5",2012,"001"
